name,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Funky Chick,Lefties Soul Connection,spotify:track:1OJlJ1gEfx2dSlr59iWMAA,0.466,0.927,9,-5.146,0,0.0375,0.042,0.792,0.0364,0.976,178.703,audio_features,1OJlJ1gEfx2dSlr59iWMAA,spotify:track:1OJlJ1gEfx2dSlr59iWMAA,https://api.spotify.com/v1/tracks/1OJlJ1gEfx2dSlr59iWMAA,https://api.spotify.com/v1/audio-analysis/1OJlJ1gEfx2dSlr59iWMAA,211440,4
Wish You Were Here,Wyclef Jean,spotify:track:1PCBv0e6guRL2JvvAgXlcJ,0.736,0.563,7,-9.779,1,0.0704,0.0366,0.0094,0.13,0.542,87.986,audio_features,1PCBv0e6guRL2JvvAgXlcJ,spotify:track:1PCBv0e6guRL2JvvAgXlcJ,https://api.spotify.com/v1/tracks/1PCBv0e6guRL2JvvAgXlcJ,https://api.spotify.com/v1/audio-analysis/1PCBv0e6guRL2JvvAgXlcJ,245453,4
Stay Useless,Cloud Nothings,spotify:track:34PLpJWhWw4IFFAd2PWgo5,0.226,0.926,8,-5.749,1,0.0817,0.00589,2.5e-05,0.296,0.59,168.713,audio_features,34PLpJWhWw4IFFAd2PWgo5,spotify:track:34PLpJWhWw4IFFAd2PWgo5,https://api.spotify.com/v1/tracks/34PLpJWhWw4IFFAd2PWgo5,https://api.spotify.com/v1/audio-analysis/34PLpJWhWw4IFFAd2PWgo5,166800,4
Hit the Waves,The Mary Onettes,spotify:track:0SilRhksdfJMKVITSJOxIo,0.539,0.897,0,-5.337,1,0.0314,0.0136,0.0027,0.358,0.443,98.007,audio_features,0SilRhksdfJMKVITSJOxIo,spotify:track:0SilRhksdfJMKVITSJOxIo,https://api.spotify.com/v1/tracks/0SilRhksdfJMKVITSJOxIo,https://api.spotify.com/v1/audio-analysis/0SilRhksdfJMKVITSJOxIo,256813,4
Our Day Will Come,Amy Winehouse,spotify:track:2Arl7cRrFiuDiHQjdMEXOU,0.701,0.66,5,-6.075,0,0.0303,0.0489,2.84e-05,0.354,0.601,98.003,audio_features,2Arl7cRrFiuDiHQjdMEXOU,spotify:track:2Arl7cRrFiuDiHQjdMEXOU,https://api.spotify.com/v1/tracks/2Arl7cRrFiuDiHQjdMEXOU,https://api.spotify.com/v1/audio-analysis/2Arl7cRrFiuDiHQjdMEXOU,169373,4
One Past - OBF Remix,Chinese Man,spotify:track:0TrkWE0Lj5hSftkPGfmppy,0.786,0.906,9,-8.266,0,0.0398,0.0286,0.704,0.471,0.823,132.017,audio_features,0TrkWE0Lj5hSftkPGfmppy,spotify:track:0TrkWE0Lj5hSftkPGfmppy,https://api.spotify.com/v1/tracks/0TrkWE0Lj5hSftkPGfmppy,https://api.spotify.com/v1/audio-analysis/0TrkWE0Lj5hSftkPGfmppy,262801,4
Take It Slow (Ferro+Chrome Mix),Joggo,spotify:track:6Tv0CGfc6KKJf2SR91GTfS,0.688,0.797,0,-4.627,1,0.0771,0.09,0.0,0.0741,0.629,152.051,audio_features,6Tv0CGfc6KKJf2SR91GTfS,spotify:track:6Tv0CGfc6KKJf2SR91GTfS,https://api.spotify.com/v1/tracks/6Tv0CGfc6KKJf2SR91GTfS,https://api.spotify.com/v1/audio-analysis/6Tv0CGfc6KKJf2SR91GTfS,164211,4
Afrodiziak,Bran Van 3000,spotify:track:2TY9MWNZJ3s78XvOlEBTji,0.759,0.794,10,-5.594,0,0.197,0.0416,0.000147,0.0801,0.658,93.485,audio_features,2TY9MWNZJ3s78XvOlEBTji,spotify:track:2TY9MWNZJ3s78XvOlEBTji,https://api.spotify.com/v1/tracks/2TY9MWNZJ3s78XvOlEBTji,https://api.spotify.com/v1/audio-analysis/2TY9MWNZJ3s78XvOlEBTji,278773,4
Youth Dem Cold,Richie Spice,spotify:track:44NFd0LGevT1cxH8BoPZSP,0.73,0.706,8,-6.04,0,0.325,0.0299,0.0,0.383,0.83,79.694,audio_features,44NFd0LGevT1cxH8BoPZSP,spotify:track:44NFd0LGevT1cxH8BoPZSP,https://api.spotify.com/v1/tracks/44NFd0LGevT1cxH8BoPZSP,https://api.spotify.com/v1/audio-analysis/44NFd0LGevT1cxH8BoPZSP,224453,4
Saudade,Chinese Man,spotify:track:0FCkSS3ai4slPIvoOfu6yO,0.625,0.553,8,-9.483,0,0.0378,0.0396,0.0532,0.139,0.331,140.015,audio_features,0FCkSS3ai4slPIvoOfu6yO,spotify:track:0FCkSS3ai4slPIvoOfu6yO,https://api.spotify.com/v1/tracks/0FCkSS3ai4slPIvoOfu6yO,https://api.spotify.com/v1/audio-analysis/0FCkSS3ai4slPIvoOfu6yO,290692,4
Let's Stay Together,Al Green,spotify:track:7kWhdmRYv8CqbWNqfojqVd,0.746,0.273,5,-16.63,1,0.0573,0.606,0.0168,0.0526,0.502,101.952,audio_features,7kWhdmRYv8CqbWNqfojqVd,spotify:track:7kWhdmRYv8CqbWNqfojqVd,https://api.spotify.com/v1/tracks/7kWhdmRYv8CqbWNqfojqVd,https://api.spotify.com/v1/audio-analysis/7kWhdmRYv8CqbWNqfojqVd,199400,4
Lulu Eiland,Kern Koppen,spotify:track:0VAFMyW6EXtZllWBnmKbSN,0.333,0.834,4,-9.076,1,0.223,0.675,0.778,0.487,0.127,72.411,audio_features,0VAFMyW6EXtZllWBnmKbSN,spotify:track:0VAFMyW6EXtZllWBnmKbSN,https://api.spotify.com/v1/tracks/0VAFMyW6EXtZllWBnmKbSN,https://api.spotify.com/v1/audio-analysis/0VAFMyW6EXtZllWBnmKbSN,360444,4
Nelson Mandela - 2002 Remastered Version,The Specials,spotify:track:57mY4qUaUegA3jvoyoz7oT,0.658,0.847,0,-6.04,1,0.0598,0.0954,0.036,0.273,0.779,127.092,audio_features,57mY4qUaUegA3jvoyoz7oT,spotify:track:57mY4qUaUegA3jvoyoz7oT,https://api.spotify.com/v1/tracks/57mY4qUaUegA3jvoyoz7oT,https://api.spotify.com/v1/audio-analysis/57mY4qUaUegA3jvoyoz7oT,257320,4
Habadabariwikidi (The Lovehopper),Urban Heroes,spotify:track:7b9r5votRwq8QYOXSUUwfQ,0.466,0.688,9,-10.527,1,0.0621,0.0233,1.48e-05,0.179,0.964,174.191,audio_features,7b9r5votRwq8QYOXSUUwfQ,spotify:track:7b9r5votRwq8QYOXSUUwfQ,https://api.spotify.com/v1/tracks/7b9r5votRwq8QYOXSUUwfQ,https://api.spotify.com/v1/audio-analysis/7b9r5votRwq8QYOXSUUwfQ,182693,4
Diamond Head,The Treble Spankers,spotify:track:0R86LncvIGAt5299oZsfmp,0.499,0.69,9,-8.156,0,0.0277,0.00766,0.112,0.33,0.912,148.393,audio_features,0R86LncvIGAt5299oZsfmp,spotify:track:0R86LncvIGAt5299oZsfmp,https://api.spotify.com/v1/tracks/0R86LncvIGAt5299oZsfmp,https://api.spotify.com/v1/audio-analysis/0R86LncvIGAt5299oZsfmp,120883,4
Run Sister Run,Cass McCombs,spotify:track:1Ll36rj3jqbmRVSc3g1RAM,0.754,0.534,11,-8.932,1,0.213,0.317,0.162,0.163,0.498,97.113,audio_features,1Ll36rj3jqbmRVSc3g1RAM,spotify:track:1Ll36rj3jqbmRVSc3g1RAM,https://api.spotify.com/v1/tracks/1Ll36rj3jqbmRVSc3g1RAM,https://api.spotify.com/v1/audio-analysis/1Ll36rj3jqbmRVSc3g1RAM,351693,4
Too Young For Me,Jimi Jules,spotify:track:1ZPc6TYeCaeSgu8W8bV5jD,0.792,0.568,11,-9.142,1,0.0456,0.325,0.438,0.083,0.244,103.981,audio_features,1ZPc6TYeCaeSgu8W8bV5jD,spotify:track:1ZPc6TYeCaeSgu8W8bV5jD,https://api.spotify.com/v1/tracks/1ZPc6TYeCaeSgu8W8bV5jD,https://api.spotify.com/v1/audio-analysis/1ZPc6TYeCaeSgu8W8bV5jD,264675,4
Faeded - Dub,Prace,spotify:track:75xnyitqdY8A3JyTZxQKxc,0.696,0.792,6,-8.568,1,0.0564,0.0743,0.914,0.474,0.698,109.257,audio_features,75xnyitqdY8A3JyTZxQKxc,spotify:track:75xnyitqdY8A3JyTZxQKxc,https://api.spotify.com/v1/tracks/75xnyitqdY8A3JyTZxQKxc,https://api.spotify.com/v1/audio-analysis/75xnyitqdY8A3JyTZxQKxc,200101,4
One Man Parade,James Taylor,spotify:track:5z3uleqWZt08aY3p8u9sIc,0.817,0.297,0,-14.13,1,0.0383,0.818,0.00108,0.139,0.913,124.167,audio_features,5z3uleqWZt08aY3p8u9sIc,spotify:track:5z3uleqWZt08aY3p8u9sIc,https://api.spotify.com/v1/tracks/5z3uleqWZt08aY3p8u9sIc,https://api.spotify.com/v1/audio-analysis/5z3uleqWZt08aY3p8u9sIc,191467,4
Watch Me Dance,Tom Misch,spotify:track:4vELW2hK9eb9R7Q0BNJ3Vh,0.771,0.29,10,-13.413,0,0.0341,0.323,0.0316,0.0645,0.192,118.003,audio_features,4vELW2hK9eb9R7Q0BNJ3Vh,spotify:track:4vELW2hK9eb9R7Q0BNJ3Vh,https://api.spotify.com/v1/tracks/4vELW2hK9eb9R7Q0BNJ3Vh,https://api.spotify.com/v1/audio-analysis/4vELW2hK9eb9R7Q0BNJ3Vh,303586,4
Efils' God,Eels,spotify:track:5nt968onvYmCg8H1ckWEKH,0.558,0.269,11,-13.396,0,0.193,0.427,0.785,0.107,0.58,101.942,audio_features,5nt968onvYmCg8H1ckWEKH,spotify:track:5nt968onvYmCg8H1ckWEKH,https://api.spotify.com/v1/tracks/5nt968onvYmCg8H1ckWEKH,https://api.spotify.com/v1/audio-analysis/5nt968onvYmCg8H1ckWEKH,199600,4
Shout Out Loud,Amos Lee,spotify:track:6cDAuJu8XORfSZ9JNL2Ymx,0.564,0.645,7,-7.106,1,0.0265,0.0563,0.0119,0.107,0.447,77.213,audio_features,6cDAuJu8XORfSZ9JNL2Ymx,spotify:track:6cDAuJu8XORfSZ9JNL2Ymx,https://api.spotify.com/v1/tracks/6cDAuJu8XORfSZ9JNL2Ymx,https://api.spotify.com/v1/audio-analysis/6cDAuJu8XORfSZ9JNL2Ymx,230773,4
Beautiful Strangers,Kevin Morby,spotify:track:0prVUHQu2xr6pI5iEbKtxo,0.826,0.423,4,-11.127,1,0.0445,0.762,0.0689,0.105,0.891,100.042,audio_features,0prVUHQu2xr6pI5iEbKtxo,spotify:track:0prVUHQu2xr6pI5iEbKtxo,https://api.spotify.com/v1/tracks/0prVUHQu2xr6pI5iEbKtxo,https://api.spotify.com/v1/audio-analysis/0prVUHQu2xr6pI5iEbKtxo,375903,4
Rude Boys Outa Jail,The Specials,spotify:track:3BC1w99O2lRvpZNYCIhpCP,0.58,0.829,0,-8.739,1,0.03,0.36,2.52e-05,0.358,0.971,145.402,audio_features,3BC1w99O2lRvpZNYCIhpCP,spotify:track:3BC1w99O2lRvpZNYCIhpCP,https://api.spotify.com/v1/tracks/3BC1w99O2lRvpZNYCIhpCP,https://api.spotify.com/v1/audio-analysis/3BC1w99O2lRvpZNYCIhpCP,160653,4
Red Eyes,The War On Drugs,spotify:track:71jGGLe5VtEHjIk5dU2W3S,0.464,0.815,10,-6.371,1,0.0368,0.00871,0.201,0.162,0.467,161.845,audio_features,71jGGLe5VtEHjIk5dU2W3S,spotify:track:71jGGLe5VtEHjIk5dU2W3S,https://api.spotify.com/v1/tracks/71jGGLe5VtEHjIk5dU2W3S,https://api.spotify.com/v1/audio-analysis/71jGGLe5VtEHjIk5dU2W3S,298920,4
Unified,G. Love & Special Sauce,spotify:track:664T43rA0ZXvXHRxb3qrAi,0.584,0.914,2,-7.279,1,0.0552,0.0341,0.000196,0.159,0.477,104.892,audio_features,664T43rA0ZXvXHRxb3qrAi,spotify:track:664T43rA0ZXvXHRxb3qrAi,https://api.spotify.com/v1/tracks/664T43rA0ZXvXHRxb3qrAi,https://api.spotify.com/v1/audio-analysis/664T43rA0ZXvXHRxb3qrAi,187040,4
Nuthin But Love,Jim Morey,spotify:track:43B1vxAfIpBmMbFPyoMAax,0.661,0.39,4,-16.237,1,0.0371,0.655,3.53e-06,0.0804,0.845,107.734,audio_features,43B1vxAfIpBmMbFPyoMAax,spotify:track:43B1vxAfIpBmMbFPyoMAax,https://api.spotify.com/v1/tracks/43B1vxAfIpBmMbFPyoMAax,https://api.spotify.com/v1/audio-analysis/43B1vxAfIpBmMbFPyoMAax,194733,4
C.L.U.B.,MNDR,spotify:track:10dCb3llSSA47fc1NOLbCj,0.719,0.816,7,-6.93,1,0.069,0.00706,0.0225,0.142,0.602,126.011,audio_features,10dCb3llSSA47fc1NOLbCj,spotify:track:10dCb3llSSA47fc1NOLbCj,https://api.spotify.com/v1/tracks/10dCb3llSSA47fc1NOLbCj,https://api.spotify.com/v1/audio-analysis/10dCb3llSSA47fc1NOLbCj,220051,4
Crazy Sufferin Style,Selah Sue,spotify:track:0h7mLhLljtrHOa3aSQpAYC,0.637,0.882,7,-5.218,1,0.178,0.00199,1.71e-06,0.152,0.446,186.05,audio_features,0h7mLhLljtrHOa3aSQpAYC,spotify:track:0h7mLhLljtrHOa3aSQpAYC,https://api.spotify.com/v1/tracks/0h7mLhLljtrHOa3aSQpAYC,https://api.spotify.com/v1/audio-analysis/0h7mLhLljtrHOa3aSQpAYC,248493,4
Feel Good,Robin Thicke,spotify:track:4bTGxa0SKnLyuTp8TftBvO,0.725,0.448,0,-8.48,1,0.0413,0.0297,3.74e-05,0.0605,0.441,124.972,audio_features,4bTGxa0SKnLyuTp8TftBvO,spotify:track:4bTGxa0SKnLyuTp8TftBvO,https://api.spotify.com/v1/tracks/4bTGxa0SKnLyuTp8TftBvO,https://api.spotify.com/v1/audio-analysis/4bTGxa0SKnLyuTp8TftBvO,208107,4
Cooler Couleur (feat. Yelle),Crookers,spotify:track:76615pe5Ee0ELIEFsNU8Jm,0.798,0.671,2,-5.526,1,0.0655,0.129,0.00426,0.164,0.446,95.227,audio_features,76615pe5Ee0ELIEFsNU8Jm,spotify:track:76615pe5Ee0ELIEFsNU8Jm,https://api.spotify.com/v1/tracks/76615pe5Ee0ELIEFsNU8Jm,https://api.spotify.com/v1/audio-analysis/76615pe5Ee0ELIEFsNU8Jm,282080,4
Vondt i hjertet,Razika,spotify:track:5TzKsfDcGvlFql8ttd501B,0.641,0.788,9,-6.768,1,0.0325,0.0651,8.94e-06,0.129,0.486,140.034,audio_features,5TzKsfDcGvlFql8ttd501B,spotify:track:5TzKsfDcGvlFql8ttd501B,https://api.spotify.com/v1/tracks/5TzKsfDcGvlFql8ttd501B,https://api.spotify.com/v1/audio-analysis/5TzKsfDcGvlFql8ttd501B,215293,4
Piece of the Rock,Mother's Finest,spotify:track:4Cg77xT2idYBAFNLTpmiHh,0.709,0.849,9,-7.527,1,0.0395,0.00585,5.79e-06,0.186,0.518,126.702,audio_features,4Cg77xT2idYBAFNLTpmiHh,spotify:track:4Cg77xT2idYBAFNLTpmiHh,https://api.spotify.com/v1/tracks/4Cg77xT2idYBAFNLTpmiHh,https://api.spotify.com/v1/audio-analysis/4Cg77xT2idYBAFNLTpmiHh,203667,4
Remember You (feat. The Weeknd),Wiz Khalifa,spotify:track:19EgqewYa61aZwRtXfxbew,0.726,0.775,2,-4.174,1,0.269,0.217,0.0,0.212,0.777,127.943,audio_features,19EgqewYa61aZwRtXfxbew,spotify:track:19EgqewYa61aZwRtXfxbew,https://api.spotify.com/v1/tracks/19EgqewYa61aZwRtXfxbew,https://api.spotify.com/v1/audio-analysis/19EgqewYa61aZwRtXfxbew,289600,4
So Bad,Toots & The Maytals,spotify:track:2kebOYlhMhdqdJxMGYoDnc,0.742,0.59,3,-9.607,1,0.0572,0.232,0.0,0.0443,0.963,127.143,audio_features,2kebOYlhMhdqdJxMGYoDnc,spotify:track:2kebOYlhMhdqdJxMGYoDnc,https://api.spotify.com/v1/tracks/2kebOYlhMhdqdJxMGYoDnc,https://api.spotify.com/v1/audio-analysis/2kebOYlhMhdqdJxMGYoDnc,177640,4
Summer Breezin',3 Balearos,spotify:track:198Cgf0FPYQDVMJORT520U,0.583,0.752,9,-11.465,1,0.0373,0.498,0.885,0.425,0.96,99.993,audio_features,198Cgf0FPYQDVMJORT520U,spotify:track:198Cgf0FPYQDVMJORT520U,https://api.spotify.com/v1/tracks/198Cgf0FPYQDVMJORT520U,https://api.spotify.com/v1/audio-analysis/198Cgf0FPYQDVMJORT520U,279301,4
Starz In Their Eyes,Just Jack,spotify:track:5NIyDZfdnMGRXnwbX2kwA4,0.64,0.809,3,-6.438,1,0.0714,0.00189,0.000314,0.495,0.65,123.885,audio_features,5NIyDZfdnMGRXnwbX2kwA4,spotify:track:5NIyDZfdnMGRXnwbX2kwA4,https://api.spotify.com/v1/tracks/5NIyDZfdnMGRXnwbX2kwA4,https://api.spotify.com/v1/audio-analysis/5NIyDZfdnMGRXnwbX2kwA4,295587,4
What Kind of Cool (Will We Think of Next),Cody Chesnutt,spotify:track:5k7p4cVAV56zQzK86bxXg4,0.684,0.608,6,-6.719,1,0.115,0.121,0.0549,0.0804,0.743,97.074,audio_features,5k7p4cVAV56zQzK86bxXg4,spotify:track:5k7p4cVAV56zQzK86bxXg4,https://api.spotify.com/v1/tracks/5k7p4cVAV56zQzK86bxXg4,https://api.spotify.com/v1/audio-analysis/5k7p4cVAV56zQzK86bxXg4,308933,4
Não Me Deixe Só,Vanessa Da Mata,spotify:track:2ukW9zOr51AYeLSmCtTVqW,0.731,0.469,2,-10.724,1,0.0379,0.333,0.0115,0.0976,0.641,107.093,audio_features,2ukW9zOr51AYeLSmCtTVqW,spotify:track:2ukW9zOr51AYeLSmCtTVqW,https://api.spotify.com/v1/tracks/2ukW9zOr51AYeLSmCtTVqW,https://api.spotify.com/v1/audio-analysis/2ukW9zOr51AYeLSmCtTVqW,189667,4
Il est tout pour moi,Françoise Hardy,spotify:track:3GGnrPooitgHfLzzaiJW9F,0.586,0.507,2,-10.193,0,0.0343,0.777,0.0,0.18,0.96,73.007,audio_features,3GGnrPooitgHfLzzaiJW9F,spotify:track:3GGnrPooitgHfLzzaiJW9F,https://api.spotify.com/v1/tracks/3GGnrPooitgHfLzzaiJW9F,https://api.spotify.com/v1/audio-analysis/3GGnrPooitgHfLzzaiJW9F,117147,4
Alors On Danse - Radio Edit,Stromae,spotify:track:5OUB9MiQhq972yuwotfQZa,0.799,0.634,1,-7.899,0,0.0749,0.0968,0.00534,0.0669,0.74,119.967,audio_features,5OUB9MiQhq972yuwotfQZa,spotify:track:5OUB9MiQhq972yuwotfQZa,https://api.spotify.com/v1/tracks/5OUB9MiQhq972yuwotfQZa,https://api.spotify.com/v1/audio-analysis/5OUB9MiQhq972yuwotfQZa,208147,4
I Don't Feel Like Dancin',Scissor Sisters,spotify:track:1q9l6c8bAzqWcvO3DM6FsR,0.707,0.923,7,-3.409,1,0.0276,0.0195,0.0,0.342,0.845,108.023,audio_features,1q9l6c8bAzqWcvO3DM6FsR,spotify:track:1q9l6c8bAzqWcvO3DM6FsR,https://api.spotify.com/v1/tracks/1q9l6c8bAzqWcvO3DM6FsR,https://api.spotify.com/v1/audio-analysis/1q9l6c8bAzqWcvO3DM6FsR,288360,4
Fussball,The Orb,spotify:track:2XlAjPUcsjkmYJgQbgvP5H,0.901,0.47,10,-10.137,0,0.0715,0.0012,0.119,0.654,0.63,104.0,audio_features,2XlAjPUcsjkmYJgQbgvP5H,spotify:track:2XlAjPUcsjkmYJgQbgvP5H,https://api.spotify.com/v1/tracks/2XlAjPUcsjkmYJgQbgvP5H,https://api.spotify.com/v1/audio-analysis/2XlAjPUcsjkmYJgQbgvP5H,270852,4
The Hearse,Wampire,spotify:track:1JGXx7CG3CxUYmuaNLyuQ3,0.456,0.889,2,-7.031,1,0.0707,0.0905,0.834,0.341,0.104,89.995,audio_features,1JGXx7CG3CxUYmuaNLyuQ3,spotify:track:1JGXx7CG3CxUYmuaNLyuQ3,https://api.spotify.com/v1/tracks/1JGXx7CG3CxUYmuaNLyuQ3,https://api.spotify.com/v1/audio-analysis/1JGXx7CG3CxUYmuaNLyuQ3,280107,4
Buena,Morphine,spotify:track:2SSBJhvMsujY94GK5JAtKs,0.566,0.494,10,-12.242,0,0.0619,0.106,0.179,0.133,0.591,96.641,audio_features,2SSBJhvMsujY94GK5JAtKs,spotify:track:2SSBJhvMsujY94GK5JAtKs,https://api.spotify.com/v1/tracks/2SSBJhvMsujY94GK5JAtKs,https://api.spotify.com/v1/audio-analysis/2SSBJhvMsujY94GK5JAtKs,199667,4
D.H.E.A.,Amp Live,spotify:track:7azrHbFNpxZNncn9BXpaW1,0.735,0.471,10,-6.532,0,0.117,0.49,1.66e-05,0.65,0.192,92.127,audio_features,7azrHbFNpxZNncn9BXpaW1,spotify:track:7azrHbFNpxZNncn9BXpaW1,https://api.spotify.com/v1/tracks/7azrHbFNpxZNncn9BXpaW1,https://api.spotify.com/v1/audio-analysis/7azrHbFNpxZNncn9BXpaW1,286757,4
Johnny Reggae,The Piglets,spotify:track:0fcvMpQoHinCml1Gzs5ikM,0.798,0.398,2,-14.916,1,0.355,0.29,8.56e-06,0.0496,0.956,114.203,audio_features,0fcvMpQoHinCml1Gzs5ikM,spotify:track:0fcvMpQoHinCml1Gzs5ikM,https://api.spotify.com/v1/tracks/0fcvMpQoHinCml1Gzs5ikM,https://api.spotify.com/v1/audio-analysis/0fcvMpQoHinCml1Gzs5ikM,131613,4
Way It Goes,Current Swell,spotify:track:4jSCzAbEQHA0t9INVjQhSF,0.578,0.417,6,-10.555,1,0.0508,0.784,2.4e-06,0.0973,0.442,135.783,audio_features,4jSCzAbEQHA0t9INVjQhSF,spotify:track:4jSCzAbEQHA0t9INVjQhSF,https://api.spotify.com/v1/tracks/4jSCzAbEQHA0t9INVjQhSF,https://api.spotify.com/v1/audio-analysis/4jSCzAbEQHA0t9INVjQhSF,218920,4
Racing With the Sun - Deluxe Remix,Chinese Man,spotify:track:5uUH9YUEhlDkNFtkfkjt8G,0.86,0.645,1,-8.148,1,0.0445,0.0595,1.88e-05,0.165,0.966,130.048,audio_features,5uUH9YUEhlDkNFtkfkjt8G,spotify:track:5uUH9YUEhlDkNFtkfkjt8G,https://api.spotify.com/v1/tracks/5uUH9YUEhlDkNFtkfkjt8G,https://api.spotify.com/v1/audio-analysis/5uUH9YUEhlDkNFtkfkjt8G,235603,4
Goodnight Irene,Ry Cooder,spotify:track:2fSweK1ksQnat7xpyOuplN,0.404,0.325,4,-15.412,1,0.039,0.462,0.000188,0.933,0.275,104.393,audio_features,2fSweK1ksQnat7xpyOuplN,spotify:track:2fSweK1ksQnat7xpyOuplN,https://api.spotify.com/v1/tracks/2fSweK1ksQnat7xpyOuplN,https://api.spotify.com/v1/audio-analysis/2fSweK1ksQnat7xpyOuplN,424773,3
Wait a Minute - Extended,Osborne,spotify:track:2hwloxUA03jmf2XWvM2Bnm,0.705,0.868,8,-7.491,0,0.0462,0.00839,0.316,0.0687,0.853,116.741,audio_features,2hwloxUA03jmf2XWvM2Bnm,spotify:track:2hwloxUA03jmf2XWvM2Bnm,https://api.spotify.com/v1/tracks/2hwloxUA03jmf2XWvM2Bnm,https://api.spotify.com/v1/audio-analysis/2hwloxUA03jmf2XWvM2Bnm,405280,4
You'll Always Find Me In The Kitchen At Parties,Jona Lewie,spotify:track:0P1uVFhdZsNkMPbEgtNj5q,0.592,0.495,5,-10.222,1,0.0402,0.592,0.0181,0.353,0.549,93.458,audio_features,0P1uVFhdZsNkMPbEgtNj5q,spotify:track:0P1uVFhdZsNkMPbEgtNj5q,https://api.spotify.com/v1/tracks/0P1uVFhdZsNkMPbEgtNj5q,https://api.spotify.com/v1/audio-analysis/0P1uVFhdZsNkMPbEgtNj5q,186627,4
Summerbreeze,Johnossi,spotify:track:4nxNOXWMzgQFPbJgU2L1Jx,0.571,0.101,8,-15.457,0,0.0375,0.796,0.0,0.0887,0.234,111.419,audio_features,4nxNOXWMzgQFPbJgU2L1Jx,spotify:track:4nxNOXWMzgQFPbJgU2L1Jx,https://api.spotify.com/v1/tracks/4nxNOXWMzgQFPbJgU2L1Jx,https://api.spotify.com/v1/audio-analysis/4nxNOXWMzgQFPbJgU2L1Jx,174800,4
Airplanes,Local Natives,spotify:track:5v7Eh9qFbUPcjjF7xbLB7l,0.423,0.525,2,-7.892,1,0.0295,0.511,0.0658,0.133,0.589,192.052,audio_features,5v7Eh9qFbUPcjjF7xbLB7l,spotify:track:5v7Eh9qFbUPcjjF7xbLB7l,https://api.spotify.com/v1/tracks/5v7Eh9qFbUPcjjF7xbLB7l,https://api.spotify.com/v1/audio-analysis/5v7Eh9qFbUPcjjF7xbLB7l,238053,4
Island - 2007 Remaster,Ben Taylor,spotify:track:0twcEkKIHASgyyIkxgXztn,0.521,0.0844,4,-18.971,1,0.0369,0.855,2.49e-05,0.108,0.416,167.729,audio_features,0twcEkKIHASgyyIkxgXztn,spotify:track:0twcEkKIHASgyyIkxgXztn,https://api.spotify.com/v1/tracks/0twcEkKIHASgyyIkxgXztn,https://api.spotify.com/v1/audio-analysis/0twcEkKIHASgyyIkxgXztn,189760,4
Hasta Siempre,Carlos Puebla,spotify:track:1YvPgOMLZtfz5tA5yUXIW3,0.752,0.473,6,-6.186,0,0.0303,0.873,0.00255,0.0964,0.586,111.149,audio_features,1YvPgOMLZtfz5tA5yUXIW3,spotify:track:1YvPgOMLZtfz5tA5yUXIW3,https://api.spotify.com/v1/tracks/1YvPgOMLZtfz5tA5yUXIW3,https://api.spotify.com/v1/audio-analysis/1YvPgOMLZtfz5tA5yUXIW3,223480,4
I Wanna Be Your Telephone,Jamie Lidell,spotify:track:4pBTPR9J6qF9CjnMWLa9DH,0.909,0.83,1,-4.33,1,0.119,0.193,0.313,0.0885,0.789,116.507,audio_features,4pBTPR9J6qF9CjnMWLa9DH,spotify:track:4pBTPR9J6qF9CjnMWLa9DH,https://api.spotify.com/v1/tracks/4pBTPR9J6qF9CjnMWLa9DH,https://api.spotify.com/v1/audio-analysis/4pBTPR9J6qF9CjnMWLa9DH,209480,4
Grazing In the Grass,The Friends Of Distinction,spotify:track:755QPhAgO1YSmbs8a9M9b9,0.595,0.857,1,-6.89,0,0.163,0.498,0.0,0.355,0.74,127.629,audio_features,755QPhAgO1YSmbs8a9M9b9,spotify:track:755QPhAgO1YSmbs8a9M9b9,https://api.spotify.com/v1/tracks/755QPhAgO1YSmbs8a9M9b9,https://api.spotify.com/v1/audio-analysis/755QPhAgO1YSmbs8a9M9b9,174080,4
The Whole Of The Moon,The Waterboys,spotify:track:4sVDkyyLmcz7oPjfPEyVDU,0.538,0.852,0,-5.68,1,0.0321,0.071,3.95e-06,0.602,0.597,105.664,audio_features,4sVDkyyLmcz7oPjfPEyVDU,spotify:track:4sVDkyyLmcz7oPjfPEyVDU,https://api.spotify.com/v1/tracks/4sVDkyyLmcz7oPjfPEyVDU,https://api.spotify.com/v1/audio-analysis/4sVDkyyLmcz7oPjfPEyVDU,299413,4
Coeur À Coeur,The Jouby's,spotify:track:1vcMRxTmegpzIdg4uHXyCs,0.667,0.303,0,-10.408,1,0.321,0.762,0.0,0.167,0.762,123.481,audio_features,1vcMRxTmegpzIdg4uHXyCs,spotify:track:1vcMRxTmegpzIdg4uHXyCs,https://api.spotify.com/v1/tracks/1vcMRxTmegpzIdg4uHXyCs,https://api.spotify.com/v1/audio-analysis/1vcMRxTmegpzIdg4uHXyCs,210103,4
